selling_price,km_driven,engine_size,car_age
3200000,45000,1999,4
4100000,17000,3604,4
2000000,68089,2494,5
550000,56494,1199,5
750000,79328,2494,8
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
2475000,2000,1984,3
5200000,17000,1991,2
4500000,21000,1999,2
6000000,37000,2987,4
4000000,10000,1995,3
1125000,3500,998,2
1898999,46000,1968,5
1650000,52000,2354,4
280000,20000,1197,10
450000,25000,1199,2
135000,70000,1298,15
650000,40000,2179,7
650000,7300,1197,1
750000,25000,1248,3
150000,100000,796,11
500000,35000,1198,4
425000,80000,1582,8
260000,60000,1197,11
400000,110000,1498,7
575000,70000,1396,4
175000,40000,1086,13
250000,90000,1586,11
400000,95000,1598,9
350000,200000,2523,10
484999,30000,1248,6
484999,30000,1248,6
350000,70000,1498,8
1400000,80000,2982,7
250000,100000,1248,9
655000,70000,1248,4
500000,30000,1498,5
300000,15000,1199,5
650000,21000,1498,3
300000,35000,1197,7
475000,25000,1199,5
450000,30000,1199,4
754000,10000,1248,2
300000,40000,1197,8
250000,25000,814,7
725000,15000,1248,3
95000,70000,796,13
475000,7800,1086,3
575000,55000,2179,7
350000,30000,1199,5
330000,125000,2523,8
482000,50000,1197,5
625000,40000,1498,4
380000,30000,1199,4
310000,30000,1199,5
280000,35000,1298,12
900000,30000,1498,3
250000,60000,1061,11
750000,39000,1591,4
420000,15000,999,2
670000,5000,1199,2
420000,9750,1086,5
1800000,110000,2393,5
900000,35000,1199,3
1200000,10000,2179,6
195000,157138,2179,18
185000,120000,1493,14
185000,110000,1086,13
1525000,46000,2179,3
215000,102000,1298,15
210000,50000,796,6
1700000,110000,2393,5
530000,285000,2494,12
800000,50000,1497,6
570000,70000,1248,7
350000,120000,1248,9
350000,93000,1396,10
750000,50000,1493,3
160000,100000,1196,10
150000,70000,1405,11
562000,5000,1197,2
290000,27000,1197,9
600000,122000,2179,7
401000,74000,1120,6
750000,6500,1197,2
240000,80000,2523,14
229999,50000,998,9
500000,50000,2523,8
350000,80000,1298,11
217000,25000,799,3
670000,35000,1461,3
225000,30000,998,10
737000,10000,1462,1
300000,80000,998,7
85000,120000,1405,13
195000,120000,1493,11
675000,127991,1498,4
150000,198000,1998,22
290000,65000,1193,11
889000,20000,1248,3
400000,60000,1198,5
390000,13120,799,3
1550000,87500,1956,4
600000,125000,1582,7
800000,25000,1197,3
600000,120000,1248,8
795000,35000,1591,6
735000,25000,1396,5
250000,120000,1896,16
400000,25000,999,3
395000,140000,2489,7
130000,79000,1493,16
600000,125000,1461,6
720000,80000,1396,5
450000,110000,1497,10
220000,80000,1493,11
545000,100000,1582,7
370000,100000,1598,10
450000,78000,2523,11
750000,15000,1197,3
1100000,70000,2179,6
711000,5000,1197,2
285000,75000,998,5
749000,5500,1197,1
550000,80000,1461,5
300000,120000,1248,11
625000,70000,1248,4
650000,80000,1197,4
575000,120000,1582,7
631000,75000,1248,5
220000,80000,1493,11
600000,40000,1199,4
390000,120000,1498,9
375000,110000,2609,14
340000,110000,1396,11
670000,2000,1047,2
530000,80000,1248,7
350000,38000,998,6
415000,46000,998,7
700000,102000,1498,7
925000,96000,1998,9
375000,20000,999,4
575000,16000,1197,6
425000,23000,1197,8
245000,25000,1196,10
540000,35000,1497,6
1000000,90000,2143,10
291000,37000,1197,8
600000,34000,1197,4
355000,60000,1497,9
225000,50000,1197,11
350000,37000,1399,8
200000,38000,796,9
434999,57000,1497,9
440000,62200,1197,7
390000,77000,1248,8
50000,110000,796,24
450000,30000,1197,9
125000,60000,796,12
999000,25000,2179,7
225000,188000,1948,16
85000,150000,796,11
150000,40000,814,9
500000,120000,1461,7
220000,70000,1197,10
999000,25000,2179,7
957000,60000,1396,4
1050000,250000,2494,15
320000,35000,999,3
300000,15000,998,5
270000,98000,1248,11
170000,62000,1495,10
270000,90000,1991,11
140000,110000,1199,8
170000,90000,1197,11
1450000,10000,1497,2
1200000,25000,1497,2
834000,13000,1396,2
450000,80000,1047,4
575000,40000,1498,7
900000,20000,1248,2
149000,87540,796,13
100000,84000,995,14
325000,160000,1199,10
400000,100000,1598,9
250000,35000,998,4
225000,60000,1598,11
300000,70000,1388,9
459999,60000,1248,6
825000,35000,1498,5
150000,231438,1248,9
710000,71000,1248,5
425000,70000,1248,5
45000,80000,796,14
380000,239451,2523,10
240000,90000,1248,12
1150000,154000,1582,5
520000,109000,1461,8
675000,120000,1248,5
297000,100000,998,9
250000,110000,2179,12
200000,200000,1493,16
380000,39000,998,5
40000,96000,796,16
575000,90000,1598,7
300000,135000,1248,11
450000,90000,1047,3
45000,90000,796,18
950000,426000,2494,11
745000,35000,1248,4
509999,120000,1120,5
142000,110000,1197,12
185000,50000,998,12
300000,77000,1248,9
210000,120000,1497,14
260000,120000,1599,13
430000,190000,1248,8
600000,110000,2179,8
400000,30000,1196,11
400000,182000,1396,9
669000,60000,1248,4
509999,40000,1197,2
616000,112000,1396,5
530000,80000,2179,8
190000,90000,1493,11
700000,140000,1498,6
250000,188000,2179,9
225000,60000,1197,7
470000,30000,1197,4
900000,40000,1248,2
170000,70000,936,8
140000,100000,1396,8
95000,44000,995,10
280000,110000,1197,5
470000,215000,2179,9
129000,80000,814,10
165000,70000,936,9
600000,25000,1197,5
260000,31000,998,9
70000,50000,998,16
515000,120000,1197,6
225000,60000,1399,9
270000,60000,1248,10
225000,110000,2179,10
459999,70000,1582,9
115999,110000,796,12
475000,77300,1498,8
1925000,91500,2148,8
165000,75000,1396,10
550000,45000,1248,6
861000,61260,1248,4
1050000,26000,1498,2
3251000,17601,1968,3
750000,43000,1396,4
730000,4773,1197,3
860000,31000,1498,4
940000,57900,1498,4
1075000,8600,1497,2
775000,52000,1248,5
411000,62000,1197,8
911000,155000,2494,9
540000,66000,1498,5
660000,78010,1498,5
875000,83844,1248,3
411000,23999,998,6
635000,52000,1248,5
350000,145000,1248,9
800000,70000,1493,3
180000,25000,796,6
2000000,51000,2993,7
490000,120000,1498,7
180000,55000,998,11
310000,91400,1198,8
275000,48000,1495,9
450000,80000,1248,7
500000,50000,1198,4
245000,185000,1493,11
275000,125000,1598,10
200000,178500,1497,15
1500000,66953,2179,4
229999,166000,1461,9
280000,131000,1598,10
125000,50000,1061,12
600000,25000,1248,6
600000,20000,1199,3
411000,60000,1198,5
150000,170000,1196,11
630000,70000,1248,6
1200000,110000,1968,8
700000,45000,1197,2
250000,60000,2498,11
535000,32000,1248,5
600000,60000,1493,5
145000,120000,1493,18
400000,143000,1498,6
600000,100000,1248,6
459999,50000,998,3
800000,30000,1396,3
370000,25000,1196,4
800000,102000,2494,9
290000,90000,1461,8
671000,62000,1248,3
140000,80000,1396,9
141000,15000,796,10
125000,70000,796,12
150000,90000,1405,8
125000,100000,1061,14
600000,25000,1197,3
700000,40000,1396,4
700000,70000,1396,4
740000,40000,1248,4
140000,200000,1405,10
1150000,35000,1582,3
300000,155000,1896,14
300000,110000,1496,10
530000,110000,1461,6
530000,80000,1186,4
210000,50000,1086,10
130000,90000,796,14
148000,80000,1061,13
585000,120000,1968,13
270000,105000,1396,10
375000,40000,1197,8
725000,141000,2179,7
180000,150000,1493,14
425000,80000,1248,7
900000,25000,1498,3
570000,51000,2956,4
290000,40000,1396,4
229999,40000,1399,10
300000,70000,1399,9
220000,110000,1248,11
409999,80000,1991,10
355000,136000,1248,8
695000,120000,1461,8
320000,120000,1248,11
710000,120000,1493,4
85000,120000,1405,17
409999,210000,1994,11
550000,90000,1498,6
215000,100750,1298,14
110000,140000,1599,15
170000,110000,1497,14
850000,40000,1198,3
350000,148000,1396,11
250000,155000,1248,6
433000,70000,1498,6
1200000,100000,2982,11
300000,45000,814,6
70000,40000,993,23
760000,90000,2523,4
250000,20000,814,7
187000,120000,1086,8
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
335000,90000,1248,8
488000,80000,1197,5
111000,110000,1586,13
600000,70000,1248,6
570000,5000,1197,1
110000,75000,1086,14
434999,50000,1197,7
229999,70000,814,7
490000,90000,1461,7
300000,100000,1298,10
350000,90000,1199,4
580000,35000,1199,2
385000,155000,1396,4
434999,19500,1086,2
3200000,50000,2755,3
495000,30000,1197,6
575000,53000,1396,5
200000,120000,1405,8
140000,120000,1461,9
300000,64000,1399,9
350000,50000,1199,6
250000,80000,1405,6
280000,80000,1248,8
600000,5000,1197,4
700000,25000,1591,6
560000,72000,1498,7
880000,65000,1461,4
250000,80000,2523,16
550000,120000,2523,5
530000,60000,1186,3
750000,110000,2179,8
310000,35000,796,4
620000,130000,1248,7
400000,188000,1248,8
67000,80000,1396,13
480000,80000,1498,6
110000,48676,796,13
475000,40000,1198,3
300000,15000,796,3
100000,70000,796,14
70000,80000,1405,10
900000,60000,1498,4
650000,120000,1364,4
50000,180000,993,21
550000,70000,1197,5
475000,250000,1461,8
425000,15000,1086,2
900000,65000,1248,4
516000,90000,1197,6
150000,70000,1172,10
400000,30000,998,5
800000,79500,2179,5
165000,90000,1086,14
1000000,110000,1461,6
440000,110000,1248,6
390000,153000,1582,10
136000,200185,1388,13
475000,149000,1248,8
515000,100000,1498,5
175000,90000,1405,9
380000,80000,1248,9
535000,12000,1197,3
215000,40000,1197,10
70000,100000,993,24
445000,27000,1197,4
335000,120000,998,6
600000,80000,2523,6
300000,49025,1196,7
110000,15000,624,6
240000,90000,998,7
300000,90000,1199,5
2000000,90000,2993,11
50000,80000,1396,14
295000,195000,2499,12
310000,90000,2179,15
29999,80000,796,24
925000,22000,1497,5
640000,70000,1248,5
350000,35000,1197,9
385000,120000,1197,8
409999,100000,1248,8
1300000,40000,2179,5
210000,60000,1596,12
300000,110000,2179,14
450000,112000,2609,13
170000,70000,1399,10
650000,140000,1498,7
125000,94000,1298,24
145000,70000,796,9
681000,27000,1498,3
635000,173000,1498,6
140000,80000,796,11
750000,86000,1498,5
611000,80000,1498,6
110000,120000,796,14
100000,100000,1061,15
225000,120000,1248,7
250000,190000,1493,11
385000,120000,2523,10
135000,70000,796,9
65000,100000,796,15
260000,120000,998,5
465000,120000,1248,7
430000,20000,1198,4
200000,81000,1197,12
125000,90000,1199,10
45000,60000,796,20
124000,40000,1199,9
80000,80000,1193,14
545000,35000,1373,7
1050000,20000,1248,2
200000,50000,1199,6
1100000,77000,2179,6
750000,50000,2179,7
425000,13500,1199,5
300000,38000,796,5
1200000,14000,1248,2
240000,70000,1799,12
450000,55000,1198,5
80000,150000,998,15
500000,160000,2523,8
295000,50000,1248,8
100000,120000,1396,13
700000,76460,1582,8
180000,125000,1399,10
225000,110000,1461,9
310000,25000,814,4
625000,30000,1498,6
275000,70000,1086,8
245000,110000,1086,8
160000,200000,998,11
250000,80000,814,7
450000,76000,1498,7
85000,150000,1396,14
1938000,35000,2393,3
550000,40000,1197,5
551000,110000,1498,6
500000,60000,1197,2
585000,15000,1198,3
172000,120000,1495,8
360000,100000,1582,9
350000,24000,1047,4
700000,53000,1498,3
148000,40000,796,10
330000,47370,1196,5
110000,120000,1896,14
450000,100000,1248,6
260000,80000,1991,12
200000,91000,1197,10
430000,20000,998,2
550000,80000,2179,8
245000,80000,1248,8
320000,80000,1196,5
120000,110000,1495,13
615000,120000,1582,8
600000,90000,1968,8
300000,120000,1798,11
400000,45217,1498,5
1000000,60000,1582,4
525000,70000,2359,9
300000,133000,1248,8
220000,117000,1248,10
850000,173000,2179,6
500000,35000,1497,10
59000,70000,1495,18
130000,60000,796,10
375000,120000,1199,5
220000,222300,1199,10
625000,100000,2494,8
295000,120000,1248,8
235000,90000,1948,11
500000,330000,2359,9
509999,20000,1197,4
370000,16000,796,1
370000,30000,1197,5
300000,210000,1493,9
350000,20000,1086,6
395000,20000,999,3
850000,100000,2494,6
1150000,40000,2494,6
3500000,35000,2993,5
280000,120000,1598,9
775000,50000,1493,3
420000,100000,1582,9
310000,91000,1497,11
1550000,50000,1956,4
375000,67000,1248,6
500000,40000,1197,6
300000,100000,1248,8
155000,120000,1497,13
350000,185000,1248,8
950000,75000,2179,5
350000,80000,1120,6
1900000,30000,1999,2
537000,5000,1198,1
585000,10000,999,2
350000,140000,1248,9
700000,19000,1197,2
849000,44600,1248,4
574000,28080,1197,7
484999,28800,1197,7
360000,21900,799,3
575000,28100,1197,7
550000,110000,1498,7
700000,100000,1396,5
825000,7673,1248,2
114999,100000,1061,13
150000,75000,1368,12
851000,50000,1248,3
550000,40000,1396,7
890000,40000,1248,5
265000,100000,1197,9
900000,110000,1997,7
210000,96272,936,8
1650000,74000,1995,6
750000,168000,2494,10
675000,7000,1194,2
715000,60000,1396,4
227999,60000,1396,8
400000,22500,998,6
925000,7400,1248,1
275000,70000,1298,10
175000,67000,1061,12
155000,110000,1399,12
325000,175000,1248,9
700000,120000,2179,7
50000,120000,1396,13
450000,370000,2179,9
645000,150360,1582,7
597000,15000,1047,4
400000,30000,999,3
300000,150000,1248,12
573000,100000,1248,6
180000,70000,998,10
70000,40000,624,10
500000,154000,2494,13
110000,110000,1599,17
450000,120000,1248,8
310000,145000,2956,8
400000,30000,1198,4
390000,90000,1248,7
122000,110000,796,10
741000,70000,1997,5
330000,40000,1396,9
300000,166000,2179,11
215000,100000,1197,10
150000,75000,1061,12
250000,42130,814,8
180000,53000,1197,11
150000,106000,993,15
275000,96000,1794,16
556000,10000,1197,2
550000,37000,1197,5
1500000,20000,2179,3
549000,35000,1197,4
630000,50000,1197,5
679000,5000,2523,1
1125000,47000,1582,4
680000,71000,1248,4
1050000,50000,1498,4
450000,57000,1248,6
210000,43000,998,11
470000,60000,1248,7
470000,60000,1197,7
550000,40000,1396,6
204999,60000,998,10
950000,30000,1497,6
550000,160000,1396,6
270000,147500,2494,14
280000,90000,1199,8
630000,70000,1248,6
220000,70000,1497,14
320000,120000,2489,7
225000,75000,814,8
380000,85000,1497,11
380000,70000,1248,9
600000,29000,1498,4
620000,40000,2499,7
500000,90000,1582,9
700000,40000,1493,6
550000,138000,1498,6
600000,70000,1248,5
550000,30000,999,2
475000,125000,1582,8
615000,120000,1498,6
385000,180000,1248,8
500000,20000,1193,6
450000,80000,1461,9
969999,110000,2494,7
580000,80000,1582,8
550000,40000,1364,4
780000,30000,1199,3
500000,80000,1498,7
270000,140000,1968,10
335000,25000,998,4
755000,20000,1248,4
651000,42323,1396,5
1075000,42545,1998,10
690000,32000,1248,5
589000,41232,1248,4
445000,40200,1498,6
475000,48000,1498,8
465000,27233,1498,7
225000,35000,1368,10
310000,200000,2494,16
445000,63000,2956,5
445000,62000,1498,6
450000,68240,2956,9
450000,78000,1997,13
200000,35000,998,11
611000,9000,1197,3
819999,39000,1582,5
825000,39000,1396,5
599000,92651,1498,6
490000,28000,1197,3
340000,30000,814,4
1000000,80000,3498,12
1237000,46000,1582,3
350000,70000,1199,8
31000,56194,796,21
695000,40000,1197,3
270000,40000,796,6
790000,120000,1248,5
590000,120000,1248,5
635000,120000,1197,4
540000,110000,2523,6
265000,67000,1461,9
600000,50000,1248,7
409999,100000,1582,9
525000,80000,1364,6
150000,50000,1399,10
55000,70000,1298,14
130000,70000,796,10
925000,50000,1248,4
690000,65000,1461,4
560000,200000,1248,9
950000,7500,1248,3
695000,65000,1461,4
450000,35000,1197,8
2000000,60000,2993,8
229999,71000,1197,12
300000,30000,998,4
200000,50000,796,9
725000,80000,2143,13
235000,90000,1198,10
666000,13000,1197,4
65000,100000,796,21
834000,30000,1498,3
430000,120000,2523,9
360000,120000,1248,11
240000,70000,814,7
210000,210000,1248,5
135000,148000,1396,11
700000,54188,1493,4
750000,60000,1493,4
425000,90000,1598,9
150000,100000,1199,10
215000,40000,814,7
225000,35000,1198,7
330000,20000,999,4
54000,144000,796,14
374000,54043,1197,7
549000,66657,1582,9
390000,42000,1405,5
455999,35582,1197,8
453000,54327,1197,8
579000,7949,1198,5
258000,59734,1197,11
428000,49185,1497,9
262000,56389,1197,10
389000,58245,1198,8
346000,36422,1198,6
339000,42535,1198,10
272000,40736,1197,10
369000,56246,1197,9
277000,55403,1197,10
535000,30000,1199,3
265000,67000,998,6
400000,70000,1591,8
459999,90000,1120,7
667000,7500,1197,2
300000,80000,2179,10
229999,186000,1396,9
200000,110000,1396,5
150000,120000,1399,16
280000,105358,1399,9
590000,70000,1197,7
142000,49200,1086,11
850000,40000,1497,4
600000,40000,1498,7
700000,40000,1493,4
200000,70000,1199,8
900000,110000,1582,5
220000,100000,998,7
650000,10000,1197,3
3100000,70000,2755,4
1500000,100600,2393,5
1800000,50000,1995,9
800000,136000,2179,7
2100000,48000,2143,4
250000,110000,1399,11
550000,86000,1461,9
125000,141000,796,12
450000,80000,1497,10
850000,140000,2179,6
459999,65000,1248,7
434999,110000,1248,7
120000,100000,1405,13
600000,80000,1248,6
135000,90000,998,13
550000,44000,1196,5
385000,25000,998,7
800000,25000,1591,5
780000,35000,1396,5
100000,195000,796,13
650000,60000,1396,4
50000,50000,796,17
425000,100000,1582,9
500000,70000,1248,6
590000,30000,1248,4
459999,27000,998,5
578000,5000,1197,1
550000,110000,1248,9
465000,80000,1497,8
890000,80000,1493,3
250000,110000,1461,7
420000,35000,998,3
550000,20000,1197,4
270000,20000,796,3
700000,7800,1197,3
500000,20000,1197,4
1250000,15000,2179,2
320000,31377,1197,8
700000,50000,1248,3
290000,60000,998,6
550000,100000,1794,9
265000,60000,1198,9
830000,5000,1197,3
800000,60000,2179,4
160000,25000,796,10
335000,30000,799,3
329000,80000,1198,4
775000,75000,1248,4
524000,32000,1197,1
245000,40000,796,6
275000,93000,1197,9
610000,50000,1396,6
615000,60000,1248,6
684000,60000,1248,7
680000,64000,1248,7
500000,120000,1461,7
520000,120000,1461,7
675000,60000,1498,3
1350000,81500,2143,10
1350000,80000,2148,10
675000,5000,1197,2
725000,30000,1498,5
1200000,15000,1497,2
650000,40000,1498,3
1090000,16500,1197,2
1100000,67000,1582,4
670000,48000,1396,4
780000,35000,1396,3
720000,60000,1248,4
610000,52000,1197,3
600000,29000,1498,4
535000,50000,1461,5
142000,110000,1197,12
515000,23000,1197,4
335000,40000,1198,5
957000,60000,1396,4
605000,127000,1248,4
316000,140000,1248,8
675000,5000,999,2
520000,70000,1248,6
265000,60000,1248,10
395000,40000,1199,5
385000,40000,1199,5
142000,70000,1061,12
160000,35000,1086,12
180000,50000,1396,9
480000,42462,1497,8
470000,54723,1248,6
480000,20375,1197,3
450000,43978,1248,8
520000,28832,1248,4
700000,3177,1194,2
400000,39414,1197,6
200000,30078,1396,9
250000,44588,814,9
400000,49907,998,6
371000,67082,1197,8
450000,40000,1197,5
570000,112879,1498,5
300000,80000,1198,8
620000,25000,1197,4
949000,10200,1497,3
750000,60000,1493,3
350000,20000,998,4
1250000,60000,2179,4
270000,30000,999,5
235000,40000,814,8
500000,60000,1197,5
220000,111000,796,9
380000,70000,1248,7
160000,100000,998,11
160000,100000,998,11
339000,25000,998,4
229999,100000,1596,10
400000,35000,1198,5
470000,25000,1186,3
45000,58000,796,18
575000,20000,1194,2
325000,1300,999,2
50000,120000,796,24
350000,15000,998,7
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
300000,25000,799,5
540000,150000,1461,7
580000,10000,998,3
1000000,70000,1582,6
459999,80000,1248,4
635000,50000,1248,6
650000,83000,1582,7
525000,116000,1248,8
350000,60000,1172,6
320000,175802,1248,13
450000,192000,2494,15
227000,73840,1598,10
325000,162000,2523,10
275000,20000,999,3
300000,75000,1197,8
400000,320000,2179,10
550000,120000,1498,6
550000,20000,1197,5
900000,40000,1498,4
165000,20000,796,11
210000,70000,814,7
650000,30000,1461,5
680000,120000,2179,7
390000,25000,999,2
260000,80000,799,5
450000,67000,1197,8
130000,120000,1086,13
890000,9000,1248,2
3800000,20000,1969,2
225000,80000,1595,11
3200000,60000,2755,3
210000,120000,1248,11
3500000,60000,2982,7
750000,80000,1498,7
350000,120000,2499,10
2000000,24857,1799,2
270000,26442,998,4
700000,35000,1373,4
130000,28000,796,11
650000,80000,1248,6
55000,39000,796,16
475000,20000,998,4
325000,50000,1461,8
615000,40000,1199,4
390000,15000,1197,6
650000,15000,1197,2
440000,30000,1197,6
600000,70000,1498,7
170000,80000,995,9
499000,80000,2523,8
525000,120000,1396,9
580000,90000,1461,6
420000,110000,1248,5
1300000,120000,2494,6
800000,80000,1582,5
600000,5000,1197,1
400000,50000,1198,4
700000,65000,1248,4
800000,35000,1248,4
600000,90000,1498,6
580000,100000,1248,5
350000,15000,799,5
204999,147000,1399,10
1350000,20000,2179,4
310000,120000,1396,12
700000,250000,2494,10
459999,69000,1498,5
860000,80000,1248,4
275000,97000,1086,9
390000,15000,799,5
1525000,50000,2179,3
110000,50800,796,16
484999,10000,998,4
5830000,30000,2993,3
185000,60000,796,9
665000,40142,1120,3
721000,9400,1197,2
390000,62000,1198,5
190000,90000,1248,10
975000,12584,2498,2
275000,49000,1198,5
315000,32000,796,5
685000,4300,1197,2
595000,14548,1197,2
900000,44772,1498,3
950000,48500,1248,3
275000,38000,796,5
570000,28782,1197,4
700000,28451,1197,3
910000,36500,1248,3
751000,44885,1248,3
225000,35000,814,7
135000,110000,1405,12
825000,79000,1248,4
1650000,91000,2982,6
875000,50000,1248,3
650000,81000,1248,5
1450000,22000,1368,2
975000,41000,1582,4
925000,50000,1248,2
725000,66000,1248,5
550000,65000,1248,8
550000,76000,1396,7
750000,95000,2494,8
475000,55000,1497,8
325000,65000,1198,4
725000,76000,1248,4
775000,47000,1373,3
625000,70000,1248,4
470000,89000,1248,7
1750000,98000,2393,4
1650000,90000,2393,5
1050000,70000,1396,3
380000,57000,1248,8
650000,70000,1248,4
275000,49200,814,5
220000,125000,1799,12
200000,60000,1086,13
315000,120000,1196,6
90000,110000,796,17
120000,70000,1061,14
90000,168000,998,15
1500000,30000,2179,3
370000,60000,1120,6
595000,131111,1248,5
150000,120000,1461,14
400000,58400,1248,9
310000,23400,998,5
385000,50000,998,3
750000,90000,2179,7
521000,3010,1086,2
180000,80000,1248,11
220000,155000,1399,10
40000,70000,796,23
540000,4000,1197,3
140000,35000,796,14
200000,121000,993,18
650000,110000,1498,6
229999,170000,1399,11
305000,175000,1248,11
1400000,30000,1997,3
200000,163000,1399,13
200000,163000,1399,13
465000,77088,2489,11
210000,110000,1461,10
570000,136511,2523,5
570000,80000,1373,6
650000,60000,1373,6
620000,36000,1197,5
250000,65000,998,9
1000000,50000,1995,10
300000,60000,998,9
300000,82500,1248,8
810000,30000,1498,3
270000,100000,1991,10
470000,70000,1248,6
400000,85000,1248,4
300000,60000,998,7
170000,20000,796,6
455999,80000,1461,7
121000,100000,2489,12
650000,80000,1248,5
350000,35000,1193,4
125000,139000,936,8
80000,90000,796,16
250000,100000,1497,13
225000,90000,1598,10
215000,105000,2523,14
450000,40000,1186,4
509999,90000,1197,4
245000,36710,796,6
400000,50000,909,3
620000,28180,1248,5
650000,44000,1248,4
1700000,15000,1956,2
590000,4000,1198,2
370000,30000,1248,7
350000,15000,1197,8
580000,20000,1197,4
450000,56000,1197,3
600000,19000,1197,4
2400000,30000,2198,5
450000,70000,1197,4
150000,30000,1396,12
400000,15000,1196,2
185000,85000,796,8
625000,50000,1197,3
700000,20000,1197,2
390000,25000,998,4
625000,25000,1198,3
400000,50000,1197,7
380000,150000,1396,10
400000,90000,1794,12
620000,100000,1193,2
190000,180000,1399,13
210000,50000,796,8
270000,80000,1248,9
45000,100000,993,22
220000,93000,814,7
550000,11500,2523,7
370000,120000,1197,8
650000,50000,2489,6
550000,120000,1497,9
225000,100000,1399,11
40000,57000,796,17
280000,60000,814,5
570000,44077,1499,4
290000,90000,796,4
720000,50000,1396,3
800000,60000,1498,4
265000,20000,1086,9
135000,90000,796,11
350000,70000,1498,5
490000,80000,1248,5
450000,72000,1582,9
950000,50000,1997,5
355000,90000,1298,9
700000,17000,1197,2
459999,70000,2179,9
350000,74000,1199,9
85000,60000,796,15
290000,15000,796,5
1000000,72000,1498,2
85000,25000,1193,13
65000,114000,796,18
75000,120000,1493,16
100000,250000,1896,18
170000,55768,1405,12
525000,40000,1197,4
265000,70000,998,1
459999,50000,1199,3
250000,20000,998,4
395000,70000,1248,8
375000,60000,1197,7
120000,120000,1405,12
290000,110000,1248,10
409999,60000,1199,4
200000,30000,995,12
900000,35000,1498,3
50000,50000,796,18
450000,100000,1461,9
650000,80000,2179,9
300000,84000,1498,7
425000,60000,1498,7
55000,50000,993,23
200000,60000,1197,10
975000,100000,2179,6
450000,70000,2523,8
600000,82500,2523,7
550000,76000,2523,7
180000,87000,1248,10
300000,120000,2498,11
350000,70000,1193,5
465000,90000,1248,7
200000,188000,1248,11
350000,120000,1248,7
650000,80000,1497,6
150000,123278,1197,11
560000,100000,1498,7
625000,90000,1396,6
220000,110000,1399,9
250000,110000,1399,8
575000,70000,1248,3
1050000,65000,2179,6
3000000,70000,2179,6
200000,90000,2179,9
262000,50000,796,5
299000,33000,814,3
250000,26500,796,6
140000,60000,1086,10
360000,70000,1248,8
210000,80000,1198,6
600000,60000,1396,4
210000,100000,1199,10
300000,80000,1598,10
450000,35000,1197,5
3200000,35000,3198,3
550000,10000,1197,2
100000,80000,1248,10
185000,50000,814,9
80000,90000,1061,15
295000,80000,796,4
360000,25000,999,4
210000,70000,998,7
585000,80000,1197,2
560000,50000,1498,5
600000,70000,1498,6
330000,60000,1198,4
990000,15000,1591,2
300000,90000,1364,9
650000,28000,1198,3
695000,20000,1197,2
300000,60000,1120,7
270000,22000,796,6
185000,70000,2179,11
200000,80000,1248,8
459999,35000,998,2
860000,60000,1497,3
400000,20000,1199,3
240000,142000,1248,8
570000,72000,1248,6
850000,90000,1498,3
155000,80000,1399,10
270000,125000,1396,10
610000,33000,1373,6
1000000,50000,1582,6
450000,120000,2179,9
500000,35000,1186,3
700000,43000,1498,3
135000,60000,796,14
430000,148000,2179,9
625000,70000,1582,7
280000,96000,1498,10
800000,70000,1997,6
220000,70000,1248,9
620000,18484,1197,4
300000,70000,2179,10
180000,25000,796,11
250000,120000,1199,8
480000,55000,1197,4
885000,10000,1497,2
550000,60000,1198,1
800000,30000,1248,3
180000,65000,1086,8
380000,50000,1396,9
520000,2560,1199,2
90000,60000,796,17
330000,80000,998,5
40000,50000,796,22
370000,120000,1248,6
290000,120000,1497,12
215000,47000,814,8
1282000,45000,2179,4
610000,90000,2494,9
380000,110000,1396,8
1250000,95000,1997,4
400000,103655,1582,9
700000,25000,1197,3
650000,80000,1461,7
95000,50000,624,7
1147000,56975,2179,6
150000,110000,1086,11
120000,80000,796,13
180000,187000,1399,11
325000,69000,1388,8
550000,206000,1498,6
950000,27000,1498,3
500000,132000,1498,7
725000,75000,1498,4
500000,18000,1194,6
180000,218000,1461,10
650000,10000,1396,5
285000,80000,1248,11
210000,215000,1461,10
200000,137000,1399,9
295000,65000,1598,10
160000,120000,1497,14
450000,10000,998,4
385000,20000,1198,5
350000,93500,1388,10
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
